hour_of_day,amount,transaction_type,location_region,ip_prefix,login_frequency,session_duration,purchase_pattern,age_group,anomaly
7,381.7749161668266,2,1,172.0,8,115,1,2,1
7,454.3345914447974,4,4,10.0,1,35,2,1,1
23,369.2587580423736,2,2,192.0,6,133,1,2,1
6,822.2520533561514,3,4,192.0,1,36,2,1,0
18,122.26189731074196,2,0,172.16,8,83,1,2,1
2,703.608635690456,2,2,10.0,1,32,2,1,2
7,607.7207723606587,4,3,192.0,6,84,1,2,1
23,765.2292868909716,2,0,192.168,6,142,1,2,2
10,475.5031345163768,2,3,10.0,1,31,2,1,1
8,170.65286864243103,1,4,172.16,1,37,2,1,1
4,0.01,2,1,172.16,7,155,1,2,2
15,849.8036088072253,3,0,192.0,1,20,2,1,0
1,190.9586530146665,1,4,172.0,2,39,2,1,1
12,409.0871856113658,1,4,192.0,3,58,0,0,1
4,580.3360992960718,2,3,192.168,6,80,1,2,2
1,563.4223759372736,2,0,172.0,7,147,1,2,2
16,409.05427383671946,1,0,192.168,5,51,0,0,1
15,823.2072973130423,4,0,172.16,5,76,0,0,1
6,150.95304990757484,0,3,10.0,2,36,2,1,0
3,399.4398156175018,4,3,10.0,6,155,1,2,1
5,906.4921959378004,2,3,172.0,1,36,2,1,2
22,638.7323150858091,1,4,172.0,4,55,0,0,1
3,414.5897875242469,4,1,10.0,5,77,0,0,1
3,580.1861731530855,4,4,192.168,4,53,0,0,1
18,559.260432488567,4,2,10.0,8,102,1,2,1
23,140.21021809563928,2,1,192.0,8,126,1,2,1
21,0.01,1,2,172.0,2,36,2,1,1
13,713.7601312182425,3,4,192.0,1,30,2,1,0
13,667.8697056203093,2,2,172.0,2,38,2,1,1
19,461.8471946478058,0,4,10.0,1,25,2,1,0
14,597.9592247971258,1,4,192.0,5,43,0,0,1
3,856.0925907156939,2,0,10.0,7,149,1,2,2
23,436.8030410979402,2,2,10.0,6,140,1,2,1
11,21.43450360323953,1,3,172.0,1,25,2,1,1
16,314.51601354226125,4,4,172.0,8,148,1,2,1
14,303.7289890558903,1,2,192.168,5,67,0,0,1
9,899.9548922476798,1,1,172.16,4,75,0,0,1
6,396.39152646823993,4,4,172.0,3,44,0,0,1
13,454.1459678699315,3,1,192.168,1,29,2,1,0
5,442.0783820872937,1,3,192.168,2,23,2,1,1
23,560.164307153641,2,1,192.168,6,138,1,2,1
2,739.169987245605,2,2,172.16,6,119,1,2,2
12,287.112174578131,4,2,172.16,8,137,1,2,1
6,397.9311468985412,1,1,10.0,5,44,0,0,1
7,560.0440124421901,2,3,192.0,1,29,2,1,1
0,352.4552995559377,2,4,172.16,7,85,1,2,2
3,794.0098855199926,1,2,10.0,1,21,2,1,1
3,293.3160910412357,4,2,172.0,4,79,0,0,1
15,240.3706078897844,2,1,172.16,7,112,1,2,1
18,841.0593990838365,2,1,192.168,1,32,2,1,1
3,485.7072568550007,1,0,192.168,5,58,0,0,1
19,243.45931944594008,1,4,172.0,4,65,0,0,1
9,244.3674340729404,0,0,172.16,2,33,2,1,0
0,875.7968001487154,1,2,172.0,4,73,0,0,1
18,613.6850636153275,2,2,172.0,7,112,1,2,1
8,406.7766848997579,0,4,192.168,2,39,2,1,0
20,852.6294613207821,2,1,192.0,6,121,1,2,2
1,441.7756668016416,4,0,192.168,3,52,0,0,1
20,691.8956341453531,2,4,192.0,1,36,2,1,1
4,678.9675416612907,1,0,172.16,5,42,0,0,1
15,667.5084276658638,2,0,172.16,6,98,1,2,1
17,819.2840995480952,1,0,172.16,1,25,2,1,1
8,829.4310597757335,4,2,172.0,4,65,0,0,1
7,316.5517962219261,1,0,172.0,3,63,0,0,1
2,502.9740686609928,1,2,192.168,3,44,0,0,1
9,649.8803271439738,4,1,192.168,3,47,0,0,1
12,453.2838872905114,4,3,172.16,4,59,0,0,1
18,749.921931759412,1,1,192.0,4,41,0,0,1
13,623.4673626308311,4,1,192.168,5,73,0,0,1
23,299.21663164575864,1,4,192.0,4,44,0,0,1
20,110.30708389259172,4,1,192.0,7,86,1,2,1
17,684.1089934012946,4,3,172.0,2,35,2,1,1
3,428.128793713641,4,2,172.0,7,149,1,2,1
20,294.6145579238505,2,0,192.0,7,98,1,2,1
14,494.07034892058175,1,3,172.16,5,76,0,0,1
9,753.9250965830258,4,2,192.168,8,86,1,2,1
7,540.1227878304594,2,2,10.0,6,95,1,2,1
23,381.71828748308695,2,2,10.0,8,128,1,2,1
19,1067.3659470621214,2,4,192.168,7,154,1,2,2
17,612.1987766330562,1,4,172.16,4,71,0,0,1
4,621.5090417739647,1,4,192.168,4,46,0,0,1
4,779.1805122808133,1,2,172.16,3,70,0,0,1
13,511.522643794478,3,1,172.16,2,25,2,1,0
3,565.8090355500966,4,1,172.0,1,38,2,1,1
12,691.0638343786928,1,0,192.0,2,37,2,1,1
15,843.9802061912083,1,1,172.16,4,60,0,0,1
4,177.56219662532868,1,3,172.16,1,31,2,1,1
9,153.75122280832085,1,1,10.0,2,37,2,1,1
18,749.9633200313067,0,1,10.0,2,31,2,1,0
17,795.6610344964361,2,3,192.168,8,102,1,2,2
6,523.5385786467717,3,1,172.0,2,31,2,1,0
0,241.1557922262014,3,4,172.0,1,29,2,1,0
11,416.017532554554,4,3,192.0,1,28,2,1,1
15,586.7299728562015,4,2,192.0,7,110,1,2,1
12,738.5125920427978,1,2,10.0,3,57,0,0,1
5,672.4156740588696,1,0,10.0,4,63,0,0,1
1,1008.1797774506032,1,4,192.168,2,34,2,1,1
1,60.221535961684026,4,4,192.0,5,75,0,0,1
18,1245.8964203130413,4,0,172.16,4,69,0,0,1
14,362.1557691315568,1,4,192.0,3,64,0,0,1
19,702.197923239513,3,4,192.168,1,31,2,1,0
18,212.03826666441472,4,2,172.16,3,45,0,0,1
15,632.4169380281477,2,0,10.0,2,39,2,1,1
9,482.6963391451324,1,2,10.0,1,23,2,1,1
18,630.2610844134183,1,4,10.0,3,72,0,0,1
22,781.9686034844055,2,4,192.168,7,90,1,2,2
17,733.9238008567349,2,3,172.0,7,122,1,2,2
23,415.1926488841826,2,1,192.0,2,23,2,1,1
8,494.5746440889382,1,0,192.168,5,76,0,0,1
15,447.06674820731087,2,3,192.168,6,83,1,2,1
3,566.8500477348057,2,1,192.168,2,23,2,1,1
4,298.1772352248516,1,2,172.0,5,55,0,0,1
15,495.0475431274839,1,4,10.0,5,42,0,0,1
13,711.3734159269787,1,2,172.16,4,63,0,0,1
5,602.3392866661036,1,0,172.0,5,54,0,0,1
16,236.90958751666463,4,3,192.168,6,139,1,2,1
23,496.2362837218329,4,1,172.0,8,83,1,2,1
23,700.7970989710666,2,1,192.0,1,28,2,1,1
8,707.6722260243744,1,0,172.0,5,65,0,0,1
19,442.1664596579206,4,0,192.168,7,117,1,2,1
19,45.4486932557482,2,4,172.0,7,110,1,2,1
7,676.636572386598,4,0,10.0,3,78,0,0,1
10,385.6258527967933,2,1,10.0,6,156,1,2,1
19,1051.5729272856215,1,3,172.16,5,68,0,0,1
8,296.0848769707369,1,0,172.16,1,38,2,1,1
1,545.0401352439253,1,0,192.168,4,45,0,0,1
5,854.2239213087724,4,3,172.16,7,132,1,2,1
0,279.7868795596812,1,3,10.0,4,55,0,0,1
19,529.857470268959,2,1,172.16,7,112,1,2,1
0,414.1775862831752,1,1,192.0,3,53,0,0,1
7,475.2263509077727,4,3,192.0,6,122,1,2,1
2,909.46325748654,4,0,172.16,1,27,2,1,1
2,523.122111020981,2,1,172.16,7,116,1,2,2
6,673.5254552707116,2,3,10.0,1,31,2,1,1
20,554.1793778510473,2,2,172.0,7,151,1,2,1
18,258.3626152694105,4,2,192.168,1,37,2,1,1
13,172.2248752427883,0,4,172.0,1,28,2,1,0
21,283.9084222106806,3,3,192.168,1,31,2,1,0
16,868.5308658599074,0,1,172.16,1,37,2,1,0
12,851.9524064364322,2,2,172.16,6,148,1,2,2
12,232.39646149452855,2,2,192.0,2,37,2,1,1
17,828.8980732980426,1,0,192.168,3,51,0,0,1
5,802.1327811359517,1,0,10.0,4,71,0,0,1
15,385.1981365740106,1,3,172.0,5,69,0,0,1
14,121.46108375960682,1,0,192.168,5,55,0,0,1
15,695.4453838602255,4,0,10.0,3,47,0,0,1
10,365.45118732846834,4,1,192.0,4,75,0,0,1
0,374.5654033734067,2,2,172.0,8,115,1,2,2
19,0.01,2,3,172.16,6,103,1,2,1
13,361.4973132502073,0,2,192.168,2,23,2,1,0
17,361.1254926918821,4,3,172.16,5,61,0,0,1
13,125.09759790194278,2,1,172.0,8,128,1,2,1
12,928.4298184511237,2,4,172.16,8,143,1,2,2
2,584.2210251311565,1,3,192.0,3,61,0,0,1
14,782.6387343871263,1,1,192.168,3,68,0,0,1
14,672.563407154065,1,4,172.0,5,56,0,0,1
3,59.85380131368987,1,4,172.0,3,43,0,0,1
20,699.5486274427776,4,1,172.0,4,76,0,0,1
21,703.3135298369713,1,4,10.0,2,35,2,1,1
12,282.62813381505555,2,1,172.16,6,147,1,2,1
20,407.432332720976,4,4,172.0,5,42,0,0,1
6,349.50527884627843,4,2,172.0,4,48,0,0,1
19,293.9943615192764,1,1,172.16,5,44,0,0,1
12,278.0786409651466,4,0,192.168,8,122,1,2,1
0,645.1782968571597,1,3,172.16,1,35,2,1,1
14,423.8900294263941,4,1,172.16,6,88,1,2,1
0,124.2708272031892,4,3,192.0,6,156,1,2,1
17,270.8192100257945,2,2,10.0,8,80,1,2,1
2,296.1462416797505,4,1,10.0,2,28,2,1,1
13,354.3632265419791,4,0,172.0,5,60,0,0,1
17,539.8418292485715,1,4,192.0,2,37,2,1,1
16,345.1747680311418,2,1,172.0,8,93,1,2,1
17,639.5931646303519,2,2,172.0,6,148,1,2,1
2,0.01,1,4,172.0,5,51,0,0,1
3,463.7417790796852,1,0,172.16,5,55,0,0,1
17,587.1094527069267,1,3,172.0,5,76,0,0,1
5,284.3746292201415,2,2,192.0,8,154,1,2,2
19,241.60214315986903,2,4,192.168,6,100,1,2,1
4,371.7233196494647,1,4,172.16,4,51,0,0,1
14,827.3511542129424,1,4,172.0,1,37,2,1,1
10,493.4483105685832,1,0,172.16,4,76,0,0,1
17,148.32816397200105,1,1,10.0,5,63,0,0,1
10,717.0864500920172,1,4,172.16,5,74,0,0,1
19,373.5383564830782,1,3,10.0,4,59,0,0,1
16,180.1874281869945,4,2,172.0,4,43,0,0,1
14,412.226281396868,2,0,192.168,1,20,2,1,1
21,136.03296523374792,2,1,192.0,6,91,1,2,1
18,397.6465002346697,1,3,192.0,3,41,0,0,1
23,454.9440210528,3,2,10.0,1,27,2,1,0
5,163.64741279064964,1,1,192.0,4,69,0,0,1
12,450.1396142593648,2,3,192.168,6,114,1,2,1
13,291.6451857563262,1,3,10.0,2,38,2,1,1
5,640.090891111312,1,4,10.0,3,49,0,0,1
13,595.5818841825359,1,0,192.168,3,51,0,0,1
3,225.25232987807004,1,2,192.168,4,69,0,0,1
7,651.3486390026236,4,2,172.0,5,72,0,0,1
21,363.28842506697697,2,3,172.16,7,159,1,2,1
16,389.3529538949141,2,0,172.0,6,156,1,2,1
13,585.7676123152564,3,0,192.0,2,31,2,1,0
22,751.7214138514566,4,2,10.0,3,72,0,0,1
15,805.7893507517035,2,0,192.168,1,36,2,1,1
10,704.557275937228,2,2,172.0,8,100,1,2,2
5,0.01,1,3,172.16,2,27,2,1,1
21,648.7873593996949,1,0,10.0,4,70,0,0,1
22,620.9655765894677,1,4,172.0,2,38,2,1,1
5,260.5415062293869,2,1,192.168,6,112,1,2,2
11,837.4496538416465,2,0,172.0,2,39,2,1,1
11,335.36113209988827,4,3,192.168,4,55,0,0,1
2,234.24051575544595,0,0,172.0,1,33,2,1,0
7,189.44033467582312,4,2,192.0,3,46,0,0,1
17,216.5751453687255,0,3,172.16,1,27,2,1,0
6,669.9428316321558,2,4,192.168,8,152,1,2,2
17,0.01,2,3,172.16,2,33,2,1,1
2,315.09087424231416,1,1,172.16,3,73,0,0,1
2,476.6493844278276,1,0,10.0,5,74,0,0,1
17,141.2508338075836,1,0,192.168,5,69,0,0,1
20,132.1354505069561,4,0,192.168,1,23,2,1,1
18,204.42412784423223,4,3,192.0,1,37,2,1,1
2,806.0847450052311,2,0,192.168,1,33,2,1,2
8,629.5564090805163,1,3,192.0,4,40,0,0,1
6,464.724938291364,2,1,192.0,8,136,1,2,2
5,565.1400746079255,1,2,172.0,3,40,0,0,1
5,796.4199530531596,4,0,172.16,2,27,2,1,1
3,721.6529373227094,3,3,192.0,1,36,2,1,0
10,597.8817909171173,4,4,172.0,7,91,1,2,1
6,555.871680593433,4,2,192.168,4,67,0,0,1
20,614.3600682114181,4,1,192.168,5,50,0,0,1
1,461.76589700551534,2,4,192.0,2,20,2,1,1
13,705.093263368004,1,2,192.168,3,66,0,0,1
22,581.3270878192276,4,3,192.0,6,117,1,2,1
16,208.16347829372157,1,1,172.16,3,76,0,0,1
13,412.75809721408655,1,1,10.0,3,60,0,0,1
23,560.2443909644152,3,1,172.16,1,27,2,1,0
12,885.2133692370784,1,2,172.0,2,33,2,1,1
23,732.5702659889246,1,0,172.0,5,63,0,0,1
10,664.187751364236,1,0,172.16,4,42,0,0,1
14,478.1986864778645,1,4,192.168,3,50,0,0,1
0,829.9742181776436,2,3,10.0,7,149,1,2,2
14,274.28879779596207,4,4,10.0,2,30,2,1,1
12,1026.308754604931,4,4,192.168,4,59,0,0,1
1,229.61745443497767,2,2,192.168,7,140,1,2,2
19,383.98429601344566,2,2,192.0,8,103,1,2,1
17,826.6050512795531,2,2,172.16,7,98,1,2,2
0,672.5922498892742,4,3,172.0,2,35,2,1,1
2,811.6340850946236,1,0,192.168,5,52,0,0,1
22,447.5432956246308,2,3,172.0,7,133,1,2,1
19,0.01,1,4,192.168,4,47,0,0,1
21,156.95888073795135,4,2,192.168,5,59,0,0,1
16,874.6153619553827,1,2,10.0,5,66,0,0,1
21,386.0681940622556,2,3,172.0,6,92,1,2,1
4,4.3851853794994895,4,3,172.16,3,49,0,0,1
8,495.4724300589422,4,2,172.16,5,78,0,0,1
0,972.3955631098006,1,0,192.168,2,30,2,1,1
15,344.1369231978508,4,4,192.0,7,139,1,2,1
8,758.2069267599293,0,3,172.16,1,33,2,1,0
2,480.800391105512,3,3,192.0,1,34,2,1,0
4,375.07966658688986,1,4,192.168,3,77,0,0,1
11,466.235920308265,4,1,172.0,4,59,0,0,1
6,394.8237011313659,3,4,172.16,2,30,2,1,0
2,420.5794858154265,2,4,172.0,6,152,1,2,2
9,108.66721333705216,2,1,192.0,7,101,1,2,1
14,269.18277254078646,1,1,10.0,3,53,0,0,1
17,558.379015875024,4,2,172.0,6,130,1,2,1
15,413.7256429806588,1,1,172.16,3,54,0,0,1
20,914.3110514632348,2,1,172.0,6,138,1,2,2
2,640.6441052844115,2,4,10.0,7,116,1,2,2
4,805.6403537474366,1,4,172.0,4,56,0,0,1
22,775.2137574369497,2,4,172.0,8,143,1,2,2
3,201.3338853868228,2,1,192.0,7,146,1,2,2
18,228.48359169329524,2,1,192.168,8,143,1,2,1
21,504.0264981002501,2,1,172.16,7,87,1,2,1
23,259.70330307913935,1,2,192.168,5,57,0,0,1
18,129.01483278060903,2,4,192.168,8,93,1,2,1
1,196.6216351274581,2,4,192.0,2,22,2,1,1
17,699.9055644926304,2,0,172.16,1,28,2,1,1
13,900.8096930813904,1,0,172.16,5,51,0,0,1
18,717.3746519850691,4,3,192.168,7,154,1,2,1
2,677.6491742958385,1,0,10.0,1,34,2,1,1
16,348.3867408263551,2,0,172.0,8,116,1,2,1
10,434.8662998106393,4,1,10.0,8,116,1,2,1
7,676.116053323797,2,3,192.168,1,30,2,1,1
19,174.57832454073076,2,4,172.16,8,108,1,2,1
17,441.93248406336414,2,0,172.0,7,135,1,2,1
8,648.3157032593248,2,4,192.0,7,84,1,2,1
19,513.9719415898809,1,2,172.0,4,64,0,0,1
11,166.91650398212954,2,3,192.168,6,144,1,2,1
19,762.4841939523046,4,1,10.0,2,30,2,1,1
1,538.6804412545323,1,4,10.0,5,79,0,0,1
10,882.4471780942627,4,1,172.16,8,97,1,2,1
7,361.2334825190688,2,0,172.0,7,131,1,2,1
9,235.63848435688823,2,2,192.0,1,24,2,1,1
22,651.3647054602054,4,4,192.168,6,95,1,2,1
22,490.8079502481737,1,0,10.0,4,46,0,0,1
1,441.38215501361685,4,1,192.0,4,41,0,0,1
13,302.3808796833554,1,0,172.16,4,58,0,0,1
0,669.3875890985762,2,0,192.168,2,31,2,1,1
11,163.7683846946452,1,4,192.168,4,45,0,0,1
15,619.661784113219,2,0,192.168,2,31,2,1,1
5,650.8209654715836,1,1,192.168,5,52,0,0,1
17,587.8277188770242,4,0,172.16,4,75,0,0,1
8,325.6484649895633,2,3,192.0,6,145,1,2,1
8,543.2918964224253,1,0,172.0,3,68,0,0,1
10,473.7005211558238,2,1,172.16,8,101,1,2,1
0,71.45146745239737,4,0,192.0,4,65,0,0,1
4,563.9491215151705,1,2,192.0,4,53,0,0,1
22,458.8696142959026,2,0,192.168,7,116,1,2,1
19,479.76390886885054,4,4,192.168,3,79,0,0,1
3,357.81625863009293,2,0,172.16,6,101,1,2,2
8,692.8483521436165,4,1,192.168,7,99,1,2,1
0,335.5547424326752,3,4,172.16,2,27,2,1,0
20,823.302679001147,1,1,172.0,2,39,2,1,1
11,422.4473384279056,1,0,172.0,2,20,2,1,1
21,363.1644162816916,2,0,172.16,6,121,1,2,1
14,154.6536553961107,1,0,10.0,5,71,0,0,1
4,662.7500644019458,2,3,10.0,7,127,1,2,2
0,641.7469096780519,2,0,192.168,2,33,2,1,1
22,543.7292302677339,4,3,192.168,8,81,1,2,1
3,0.01,1,3,192.0,5,45,0,0,1
17,207.6987698926345,1,4,10.0,4,48,0,0,1
2,542.3135132091751,4,2,192.0,6,118,1,2,1
8,212.4966872443016,1,3,172.0,2,26,2,1,1
4,636.5046731668342,1,4,172.16,3,63,0,0,1
10,298.9961183588449,0,1,172.0,1,28,2,1,0
7,354.9167962226679,4,0,172.0,8,126,1,2,1
0,471.41941162239607,2,2,192.168,1,31,2,1,1
17,759.0363500051952,4,1,10.0,1,26,2,1,1
1,784.6951346710846,2,1,10.0,2,28,2,1,2
11,785.6953118686961,1,1,192.168,5,79,0,0,1
20,616.402712355681,2,0,172.16,6,155,1,2,1
6,0.01,2,0,192.0,8,128,1,2,2
11,313.097120553872,1,0,192.168,3,60,0,0,1
17,557.4867448002326,4,1,172.16,6,81,1,2,1
22,325.5548250234587,4,2,172.16,3,57,0,0,1
5,748.8313387475434,4,1,172.0,3,56,0,0,1
0,385.1355503072893,2,4,192.0,7,120,1,2,2
16,459.58519423973206,2,3,172.0,7,87,1,2,1
0,741.8517563483294,4,1,10.0,8,96,1,2,1
1,647.2769352207965,1,2,172.0,4,42,0,0,1
17,282.584336363949,2,0,10.0,7,87,1,2,1
20,402.1921923895145,4,2,172.16,2,25,2,1,1
9,289.36166315836334,0,4,172.0,1,33,2,1,0
14,478.2687171529319,4,0,172.0,3,67,0,0,1
19,130.35089392357855,1,3,192.0,2,25,2,1,1
2,595.5397332102175,2,3,172.16,7,156,1,2,2
23,539.878380261119,1,2,172.16,4,40,0,0,1
0,638.2738121862496,1,2,172.16,4,52,0,0,1
18,434.35894715919255,1,3,172.0,3,74,0,0,1
5,560.5924390547661,3,2,192.0,1,36,2,1,0
0,555.8513694481055,1,4,192.0,4,44,0,0,1
22,1056.241082253192,4,1,172.0,6,113,1,2,1
20,414.60863975548415,2,0,172.16,8,115,1,2,1
4,297.0235522188484,4,4,172.0,2,21,2,1,1
11,340.0424161471492,4,2,192.168,8,88,1,2,1
0,178.55293664177606,1,3,172.16,5,44,0,0,1
4,404.5584245777106,2,1,172.0,8,131,1,2,2
23,229.28253500212065,1,3,192.168,3,63,0,0,1
22,450.4411936958825,4,3,10.0,3,59,0,0,1
19,628.0975621999582,1,2,192.0,2,30,2,1,1
14,726.7809433373909,4,2,172.16,1,33,2,1,1
8,413.4013344562598,2,1,192.0,7,153,1,2,1
7,849.6591615748202,2,0,192.0,6,126,1,2,2
11,588.4294655563599,1,1,10.0,4,66,0,0,1
21,0.01,1,1,172.16,2,20,2,1,1
8,507.26550864360667,1,3,192.168,3,56,0,0,1
13,512.4361131199391,4,4,172.0,8,146,1,2,1
16,666.3226916074532,2,0,192.0,7,139,1,2,1
0,573.3375331241559,1,3,10.0,4,61,0,0,1
7,645.998380921612,2,1,192.0,7,138,1,2,1
13,604.1002159292723,4,2,192.0,2,22,2,1,1
13,416.5805907675431,1,0,192.0,2,27,2,1,1
20,190.5425399163551,3,2,10.0,1,39,2,1,0
12,644.5834033359579,4,2,192.168,2,27,2,1,1
15,990.5062789929798,4,3,10.0,6,103,1,2,1
4,292.42016501166984,2,2,172.16,6,120,1,2,2
15,466.1234118284264,1,1,192.0,5,40,0,0,1
5,802.8713823783478,4,2,192.168,8,142,1,2,1
20,384.9131295748479,4,3,172.16,8,93,1,2,1
21,104.53004102370414,4,4,192.168,3,44,0,0,1
8,505.6547976811361,4,1,192.0,3,43,0,0,1
22,200.3071686295332,2,0,192.168,8,154,1,2,1
19,459.69686239351074,4,1,172.16,1,31,2,1,1
22,495.8876623259948,2,3,192.168,6,126,1,2,1
22,587.6512368047216,1,3,172.16,3,78,0,0,1
10,612.7367221339568,2,2,10.0,8,115,1,2,1
17,589.8076196732733,1,1,192.168,2,22,2,1,1
16,303.2280762325788,3,4,172.0,2,38,2,1,0
12,736.0349133966928,2,3,192.168,7,132,1,2,2
11,1277.1321421055345,4,3,172.0,4,43,0,0,1
2,346.812621997088,1,2,192.168,5,52,0,0,1
18,550.7817900279971,1,1,172.16,1,28,2,1,1
16,743.4722470041813,2,4,172.16,6,148,1,2,2
23,612.4364366839242,2,1,172.0,7,100,1,2,1
7,746.1116818247515,4,1,192.168,3,78,0,0,1
21,270.17936918676946,4,2,192.168,2,25,2,1,1
4,310.492364578713,4,1,192.168,2,23,2,1,1
20,843.8414077154491,1,1,10.0,4,71,0,0,1
1,566.5489248715018,2,2,172.0,6,109,1,2,2
15,143.94325821122874,1,4,192.168,3,65,0,0,1
1,356.41152882830454,4,2,10.0,6,108,1,2,1
19,554.1208906550349,4,0,172.0,4,62,0,0,1
17,975.2213024835614,2,2,172.0,6,157,1,2,2
12,651.7271359836551,2,2,192.168,6,125,1,2,1
0,815.5212019887979,4,2,192.0,2,25,2,1,1
6,667.6948019049345,1,4,192.0,4,75,0,0,1
7,390.45980202998135,4,2,10.0,6,80,1,2,1
3,576.0004220832373,1,4,192.0,5,44,0,0,1
4,721.2715547183639,2,1,172.16,6,80,1,2,2
21,347.1868195351981,1,4,10.0,2,20,2,1,1
5,570.5594441129354,2,2,192.0,1,38,2,1,1
20,182.92924897950712,2,4,192.0,1,26,2,1,1
10,748.7646915132556,4,3,192.0,5,45,0,0,1
14,715.1895831419534,2,0,10.0,1,24,2,1,1
11,613.5960695571952,4,3,10.0,3,43,0,0,1
17,514.7333509329673,2,4,172.16,2,37,2,1,1
4,721.3783641020516,2,4,10.0,2,26,2,1,2
4,601.6961129899403,1,1,192.0,3,66,0,0,1
13,425.222111767418,3,4,172.16,1,35,2,1,0
7,487.1736483927784,1,4,192.0,4,43,0,0,1
15,249.18537729281843,4,1,192.168,4,71,0,0,1
1,377.1274534616342,3,4,192.168,2,25,2,1,0
0,593.2356752050739,1,4,10.0,3,56,0,0,1
20,54.57693683727564,2,2,10.0,1,20,2,1,1
17,686.9298388548426,1,3,192.168,3,69,0,0,1
22,636.5587282534706,4,3,192.0,3,62,0,0,1
0,358.45609455127703,2,0,10.0,2,38,2,1,1
8,376.24580569860495,3,1,172.16,2,39,2,1,0
16,541.1598834686226,1,4,10.0,5,59,0,0,1
14,464.2736309510578,1,4,172.0,4,50,0,0,1
7,407.9127117859384,2,0,172.0,2,38,2,1,1
4,465.2867042855393,3,0,10.0,1,38,2,1,0
16,117.2962273473156,2,1,172.0,6,97,1,2,1
22,376.2777273857814,2,0,172.0,7,109,1,2,1
0,508.0941237617164,1,3,10.0,4,44,0,0,1
9,354.5287687004647,1,0,192.0,3,46,0,0,1
9,689.0262714036303,1,2,172.16,5,74,0,0,1
1,497.8330031369689,2,2,192.0,7,110,1,2,2
14,382.292962125781,2,3,192.168,8,125,1,2,1
18,688.9771875552348,4,2,172.16,5,54,0,0,1
4,500.07660872307736,4,4,10.0,2,21,2,1,1
17,408.2381775157951,1,0,192.0,5,78,0,0,1
23,464.56446820318905,1,1,172.16,2,24,2,1,1
15,1069.065424174595,2,3,192.168,1,21,2,1,1
16,233.46107942315135,1,0,192.168,4,76,0,0,1
11,719.8855618932248,4,0,192.0,8,135,1,2,1
15,530.6896020713511,1,0,172.16,4,46,0,0,1
16,511.20376938794135,2,2,10.0,8,143,1,2,1
0,77.19047265447625,1,3,172.16,5,59,0,0,1
5,311.2912598047433,4,4,192.0,1,29,2,1,1
8,151.82852293222368,1,4,172.16,4,61,0,0,1
16,190.30262897715147,3,3,192.0,1,32,2,1,0
2,320.8141950032356,1,4,172.0,3,73,0,0,1
10,648.0325116915895,4,2,192.168,6,143,1,2,1
13,280.3169216090437,4,2,10.0,1,36,2,1,1
16,603.4579204440662,2,2,10.0,8,85,1,2,1
22,412.0724915985599,2,2,10.0,7,143,1,2,1
8,336.3776963777252,1,2,172.16,2,24,2,1,1
9,534.9424375768773,4,2,192.168,4,50,0,0,1
20,639.2731448306729,0,1,10.0,1,39,2,1,0
22,269.895800903589,0,2,192.0,1,29,2,1,0
3,128.63237959521257,4,2,172.16,6,110,1,2,1
17,524.0327457587301,1,1,172.16,4,49,0,0,1
18,441.5945364527681,4,2,172.16,1,33,2,1,1
21,644.7137793096251,1,1,10.0,1,26,2,1,1
9,589.375865357794,2,1,192.0,7,97,1,2,1
0,316.62289686085603,4,1,172.0,1,22,2,1,1
18,473.65657487537976,2,2,172.0,8,124,1,2,1
8,644.5845493032436,2,4,192.0,8,157,1,2,1
22,464.0990504851041,2,1,172.0,7,83,1,2,1
10,251.2198384828456,1,4,172.16,4,76,0,0,1
6,400.10553169270185,4,2,172.16,8,129,1,2,1
20,479.89998126017406,1,4,172.16,2,33,2,1,1
13,400.68762434191984,2,1,172.16,6,115,1,2,1
5,839.9780817940003,1,0,172.0,5,67,0,0,1
3,328.59934306321054,4,0,192.168,1,26,2,1,1
14,209.18741583143677,1,1,10.0,4,77,0,0,1
21,543.9094671760499,4,2,10.0,2,22,2,1,1
19,311.07145339580245,1,4,172.0,2,31,2,1,1
22,552.3088042459613,1,4,10.0,3,77,0,0,1
20,185.59466552746807,1,1,192.168,5,54,0,0,1
3,606.4730947275641,2,4,192.168,7,157,1,2,2
8,330.6295228630338,4,1,172.16,1,27,2,1,1
9,916.586102957959,4,4,172.0,4,58,0,0,1
20,477.5033979319264,4,3,172.16,6,84,1,2,1
5,388.3145067490258,2,2,172.0,2,20,2,1,1
16,686.7681041091482,1,1,172.0,2,28,2,1,1
21,670.178178963497,1,1,10.0,4,43,0,0,1
10,318.02138806549533,4,4,192.168,6,94,1,2,1
2,566.5445888358133,4,1,192.168,3,73,0,0,1
1,773.051515909227,3,1,192.168,1,27,2,1,0
23,676.6442277557057,2,3,10.0,7,132,1,2,1
15,411.0993892025631,1,4,172.16,5,43,0,0,1
3,477.5212153160298,2,1,172.16,6,91,1,2,2
17,512.911019256901,2,3,172.16,2,25,2,1,1
3,674.8825754824435,1,1,10.0,3,54,0,0,1
22,623.1557583412487,1,2,10.0,5,74,0,0,1
2,213.8698344647497,4,1,172.16,2,37,2,1,1
7,147.053909605405,2,0,172.0,7,149,1,2,1
17,785.0403005379435,2,0,172.16,8,85,1,2,2
4,743.0108768188338,0,1,192.0,1,25,2,1,0
19,675.8395790139784,1,2,192.0,1,27,2,1,1
